id,name,slug,title,primaryColor,hue,lat,lng,country,region,attribution,photoUrl,thumbUrl,mapsLink,mapsLinkTitle,earthLink,earthLinkTitle,shareUrl,nextSlug,prevSlug
1478,"Little Rock, United States",little-rock-united-states-1478,"Little Rock, United States – Earth View from Google","[68,186,68,255]",120.0,34.710212,-92.272225,United States,Little Rock,"©2014 Maxar Technologies, Pulaski Area GIS, State of Arkansas, U.S. Geological Survey, USDA Farm Service Agency",https://www.gstatic.com/prettyearth/assets/full/1478.jpg,https://www.gstatic.com/prettyearth/assets/preview/1478.jpg,"https://www.google.com/maps/@34.710212,-92.272225,15z/data=!3m1!1e3","View Little Rock, United States in Google Maps","https://earth.google.com/web/@34.710212,-92.272225,81a,3200d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Little Rock, United States in Google Earth",https://g.co/ev/1478,tucson-united-states-5016,
1484,"Ciudad Nezahualcóyotl, Mexico",ciudad-nezahualcoyotl-mexico-1484,"Ciudad Nezahualcóyotl, Mexico – Earth View from Google","[147,107,68,255]",30.0,19.413052,-99.043358,Mexico,Ciudad Nezahualcóyotl,©2014 Maxar Technologies,https://www.gstatic.com/prettyearth/assets/full/1484.jpg,https://www.gstatic.com/prettyearth/assets/preview/1484.jpg,"https://www.google.com/maps/@19.413052,-99.043358,16z/data=!3m1!1e3","View Ciudad Nezahualcóyotl, Mexico in Google Maps","https://earth.google.com/web/@19.413052,-99.043358,2233a,1836d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Ciudad Nezahualcóyotl, Mexico in Google Earth",https://g.co/ev/1484,west-coast-peninsula-south-africa-13921,
1485,"Ciudad Nezahualcóyotl, Mexico",ciudad-nezahualcoyotl-mexico-1485,"Ciudad Nezahualcóyotl, Mexico – Earth View from Google","[70,116,196,255]",218.0,19.426239,-99.04192,Mexico,Ciudad Nezahualcóyotl,©2014 Maxar Technologies,https://www.gstatic.com/prettyearth/assets/full/1485.jpg,https://www.gstatic.com/prettyearth/assets/preview/1485.jpg,"https://www.google.com/maps/@19.426239,-99.04192,16z/data=!3m1!1e3","View Ciudad Nezahualcóyotl, Mexico in Google Maps","https://earth.google.com/web/@19.426239,-99.04192,2235a,1836d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Ciudad Nezahualcóyotl, Mexico in Google Earth",https://g.co/ev/1485,baiyin-china-1215,
1487,"Ecatepec, Mexico",ecatepec-mexico-1487,"Ecatepec, Mexico – Earth View from Google","[197,81,40,255]",16.0,19.496688,-99.024073,Mexico,Ecatepec,©2014 ,https://www.gstatic.com/prettyearth/assets/full/1487.jpg,https://www.gstatic.com/prettyearth/assets/preview/1487.jpg,"https://www.google.com/maps/@19.496688,-99.024073,18z/data=!3m1!1e3","View Ecatepec, Mexico in Google Maps","https://earth.google.com/web/@19.496688,-99.024073,2232a,459d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Ecatepec, Mexico in Google Earth",https://g.co/ev/1487,kasese-uganda-12317,
1488,"Mexico City, Mexico",mexico-city-mexico-1488,"Mexico City, Mexico – Earth View from Google","[204,128,88,255]",21.0,19.494924,-99.013896,Mexico,Mexico City,©2014 Maxar Technologies,https://www.gstatic.com/prettyearth/assets/full/1488.jpg,https://www.gstatic.com/prettyearth/assets/preview/1488.jpg,"https://www.google.com/maps/@19.494924,-99.013896,16z/data=!3m1!1e3","View Mexico City, Mexico in Google Maps","https://earth.google.com/web/@19.494924,-99.013896,2236a,1835d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Mexico City, Mexico in Google Earth",https://g.co/ev/1488,palo-fierro-mexico-14322,
1490,"Mexico City, Mexico",mexico-city-mexico-1490,"Mexico City, Mexico – Earth View from Google","[28,164,236,255]",201.0,19.493316,-99.164057,Mexico,Mexico City,©2014 Maxar Technologies,https://www.gstatic.com/prettyearth/assets/full/1490.jpg,https://www.gstatic.com/prettyearth/assets/preview/1490.jpg,"https://www.google.com/maps/@19.493316,-99.164057,17z/data=!3m1!1e3","View Mexico City, Mexico in Google Maps","https://earth.google.com/web/@19.493316,-99.164057,2245a,917d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Mexico City, Mexico in Google Earth",https://g.co/ev/1490,southern-asia-southern-asia-13245,
1491,"Mexico City, Mexico",mexico-city-mexico-1491,"Mexico City, Mexico – Earth View from Google","[100,136,204,255]",219.0,19.500203,-99.163976,Mexico,Mexico City,©2014 Maxar Technologies,https://www.gstatic.com/prettyearth/assets/full/1491.jpg,https://www.gstatic.com/prettyearth/assets/preview/1491.jpg,"https://www.google.com/maps/@19.500203,-99.163976,17z/data=!3m1!1e3","View Mexico City, Mexico in Google Maps","https://earth.google.com/web/@19.500203,-99.163976,2244a,917d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Mexico City, Mexico in Google Earth",https://g.co/ev/1491,an-nuqat-al-khams-libya-1466,
1492,"San Antonio, United States",san-antonio-united-states-1492,"San Antonio, United States – Earth View from Google","[116,192,156,255]",152.0,29.606527,-98.584201,United States,San Antonio,"©2014 CAPCOG, Maxar Technologies, Texas Orthoimagery Program",https://www.gstatic.com/prettyearth/assets/full/1492.jpg,https://www.gstatic.com/prettyearth/assets/preview/1492.jpg,"https://www.google.com/maps/@29.606527,-98.584201,17z/data=!3m1!1e3","View San Antonio, United States in Google Maps","https://earth.google.com/web/@29.606527,-98.584201,312a,846d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View San Antonio, United States in Google Earth",https://g.co/ev/1492,irvine-united-states-13906,
1494,"Deh Sabz, Afghanistan",deh-sabz-afghanistan-1494,"Deh Sabz, Afghanistan – Earth View from Google","[215,104,39,255]",22.0,34.596951,69.297211,Afghanistan,Deh Sabz,©2014 Maxar Technologies,https://www.gstatic.com/prettyearth/assets/full/1494.jpg,https://www.gstatic.com/prettyearth/assets/preview/1494.jpg,"https://www.google.com/maps/@34.596951,69.297211,16z/data=!3m1!1e3","View Deh Sabz, Afghanistan in Google Maps","https://earth.google.com/web/@34.596951,69.297211,1793a,1602d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Deh Sabz, Afghanistan in Google Earth",https://g.co/ev/1494,new-caledonia-1242,
1495,"Crete, Greece",crete-greece-1495,"Crete, Greece – Earth View from Google","[52,145,127,255]",168.0,35.296472,25.742691,Greece,Crete,"©2014 CNES / Astrium, Maxar Technologies",https://www.gstatic.com/prettyearth/assets/full/1495.jpg,https://www.gstatic.com/prettyearth/assets/preview/1495.jpg,"https://www.google.com/maps/@35.296472,25.742691,16z/data=!3m1!1e3","View Crete, Greece in Google Maps","https://earth.google.com/web/@35.296472,25.742691,0a,1589d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Crete, Greece in Google Earth",https://g.co/ev/1495,tooele-united-states-12848,
1496,"Crete, Greece",crete-greece-1496,"Crete, Greece – Earth View from Google","[186,136,86,255]",30.0,35.280025,25.736906,Greece,Crete,"©2014 CNES / Astrium, Maxar Technologies",https://www.gstatic.com/prettyearth/assets/full/1496.jpg,https://www.gstatic.com/prettyearth/assets/preview/1496.jpg,"https://www.google.com/maps/@35.280025,25.736906,16z/data=!3m1!1e3","View Crete, Greece in Google Maps","https://earth.google.com/web/@35.280025,25.736906,0a,1589d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Crete, Greece in Google Earth",https://g.co/ev/1496,cuba-5073,
1498,"Agios Nikolaos, Greece",agios-nikolaos-greece-1498,"Agios Nikolaos, Greece – Earth View from Google","[68,156,108,255]",147.0,35.204071,25.724219,Greece,Agios Nikolaos,"©2014 CNES / Astrium, Maxar Technologies",https://www.gstatic.com/prettyearth/assets/full/1498.jpg,https://www.gstatic.com/prettyearth/assets/preview/1498.jpg,"https://www.google.com/maps/@35.204071,25.724219,17z/data=!3m1!1e3","View Agios Nikolaos, Greece in Google Maps","https://earth.google.com/web/@35.204071,25.724219,0a,795d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Agios Nikolaos, Greece in Google Earth",https://g.co/ev/1498,cullera-spain-1370,
1500,"Madrid, Spain",madrid-spain-1500,"Madrid, Spain – Earth View from Google","[188,84,77,255]",4.0,40.415652,-3.703396,Spain,Madrid,©2014 Maxar Technologies,https://www.gstatic.com/prettyearth/assets/full/1500.jpg,https://www.gstatic.com/prettyearth/assets/preview/1500.jpg,"https://www.google.com/maps/@40.415652,-3.703396,16z/data=!3m1!1e3","View Madrid, Spain in Google Maps","https://earth.google.com/web/@40.415652,-3.703396,652a,1482d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Madrid, Spain in Google Earth",https://g.co/ev/1500,bakkie-suriname-14452,
1501,"Segovia, Spain",segovia-spain-1501,"Segovia, Spain – Earth View from Google","[222,148,89,255]",27.0,40.978225,-4.119599,Spain,Segovia,©2014 Maxar Technologies,https://www.gstatic.com/prettyearth/assets/full/1501.jpg,https://www.gstatic.com/prettyearth/assets/preview/1501.jpg,"https://www.google.com/maps/@40.978225,-4.119599,16z/data=!3m1!1e3","View Segovia, Spain in Google Maps","https://earth.google.com/web/@40.978225,-4.119599,1046a,1469d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Segovia, Spain in Google Earth",https://g.co/ev/1501,nor-lipez-bolivia-11567,
1502,"Segovia, Spain",segovia-spain-1502,"Segovia, Spain – Earth View from Google","[181,106,73,255]",18.0,40.980203,-4.162582,Spain,Segovia,©2014 Maxar Technologies,https://www.gstatic.com/prettyearth/assets/full/1502.jpg,https://www.gstatic.com/prettyearth/assets/preview/1502.jpg,"https://www.google.com/maps/@40.980203,-4.162582,16z/data=!3m1!1e3","View Segovia, Spain in Google Maps","https://earth.google.com/web/@40.980203,-4.162582,1009a,1469d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Segovia, Spain in Google Earth",https://g.co/ev/1502,western-australia-australia-2426,
1505,"Paris, France",paris-france-1505,"Paris, France – Earth View from Google","[80,123,174,255]",213.0,48.866839,2.310347,France,Paris,"©2014 Aerodata International Surveys, Maxar Technologies, The GeoInformation Group | InterAtlas",https://www.gstatic.com/prettyearth/assets/full/1505.jpg,https://www.gstatic.com/prettyearth/assets/preview/1505.jpg,"https://www.google.com/maps/@48.866839,2.310347,16z/data=!3m1!1e3","View Paris, France in Google Maps","https://earth.google.com/web/@48.866839,2.310347,33a,1280d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Paris, France in Google Earth",https://g.co/ev/1505,abadan-iran-2140,
1506,"El Loa, Chile",el-loa-chile-1506,"El Loa, Chile – Earth View from Google","[133,200,47,255]",86.0,-23.643369,-68.318921,Chile,El Loa,©2014 Maxar Technologies,https://www.gstatic.com/prettyearth/assets/full/1506.jpg,https://www.gstatic.com/prettyearth/assets/preview/1506.jpg,"https://www.google.com/maps/@-23.643369,-68.318921,15z/data=!3m1!1e3","View El Loa, Chile in Google Maps","https://earth.google.com/web/@-23.643369,-68.318921,2307a,3566d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View El Loa, Chile in Google Earth",https://g.co/ev/1506,ajdabiya-libya-13905,
1508,"Tacoma, United States",tacoma-united-states-1508,"Tacoma, United States – Earth View from Google","[212,165,114,255]",31.0,47.263648,-122.36357,United States,Tacoma,"©2014 Maxar Technologies, U.S. Geological Survey",https://www.gstatic.com/prettyearth/assets/full/1508.jpg,https://www.gstatic.com/prettyearth/assets/preview/1508.jpg,"https://www.google.com/maps/@47.263648,-122.36357,17z/data=!3m1!1e3","View Tacoma, United States in Google Maps","https://earth.google.com/web/@47.263648,-122.36357,0a,660d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Tacoma, United States in Google Earth",https://g.co/ev/1508,nor-lipez-bolivia-11653,
1509,"Seattle, United States",seattle-united-states-1509,"Seattle, United States – Earth View from Google","[219,35,70,255]",349.0,47.602792,-122.340685,United States,Seattle,"©2014 Maxar Technologies, U.S. Geological Survey",https://www.gstatic.com/prettyearth/assets/full/1509.jpg,https://www.gstatic.com/prettyearth/assets/preview/1509.jpg,"https://www.google.com/maps/@47.602792,-122.340685,17z/data=!3m1!1e3","View Seattle, United States in Google Maps","https://earth.google.com/web/@47.602792,-122.340685,0a,656d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Seattle, United States in Google Earth",https://g.co/ev/1509,vastra-gotaland-county-sweden-14438,
1510,"Seattle, United States",seattle-united-states-1510,"Seattle, United States – Earth View from Google","[127,212,42,255]",90.0,47.628163,-122.391827,United States,Seattle,"©2014 Maxar Technologies, U.S. Geological Survey",https://www.gstatic.com/prettyearth/assets/full/1510.jpg,https://www.gstatic.com/prettyearth/assets/preview/1510.jpg,"https://www.google.com/maps/@47.628163,-122.391827,17z/data=!3m1!1e3","View Seattle, United States in Google Maps","https://earth.google.com/web/@47.628163,-122.391827,-2a,656d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Seattle, United States in Google Earth",https://g.co/ev/1510,aksu-china-12039,
1511,"Adrar, Algeria",adrar-algeria-1511,"Adrar, Algeria – Earth View from Google","[220,164,124,255]",25.0,29.119748,0.022799,Algeria,Adrar,©2014 Maxar Technologies,https://www.gstatic.com/prettyearth/assets/full/1511.jpg,https://www.gstatic.com/prettyearth/assets/preview/1511.jpg,"https://www.google.com/maps/@29.119748,0.022799,15z/data=!3m1!1e3","View Adrar, Algeria in Google Maps","https://earth.google.com/web/@29.119748,0.022799,202a,3401d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Adrar, Algeria in Google Earth",https://g.co/ev/1511,bockhorst-germany-5304,
1512,"Monaco, Monaco",monaco-monaco-1512,"Monaco, Monaco – Earth View from Google","[188,65,33,255]",12.0,43.735403,7.426372,Monaco,Monaco,©2014 Maxar Technologies,https://www.gstatic.com/prettyearth/assets/full/1512.jpg,https://www.gstatic.com/prettyearth/assets/preview/1512.jpg,"https://www.google.com/maps/@43.735403,7.426372,16z/data=!3m1!1e3","View Monaco, Monaco in Google Maps","https://earth.google.com/web/@43.735403,7.426372,0a,1406d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Monaco, Monaco in Google Earth",https://g.co/ev/1512,castilleja-del-campo-spain-13599,
1514,"Calabasas, United States",calabasas-united-states-1514,"Calabasas, United States – Earth View from Google","[190,126,84,255]",24.0,34.160668,-118.682744,United States,Calabasas,"©2014 Maxar Technologies, U.S. Geological Survey",https://www.gstatic.com/prettyearth/assets/full/1514.jpg,https://www.gstatic.com/prettyearth/assets/preview/1514.jpg,"https://www.google.com/maps/@34.160668,-118.682744,17z/data=!3m1!1e3","View Calabasas, United States in Google Maps","https://earth.google.com/web/@34.160668,-118.682744,357a,805d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Calabasas, United States in Google Earth",https://g.co/ev/1514,guyuan-shi-china-14436,
1515,"Syracuse, Italy",syracuse-italy-1515,"Syracuse, Italy – Earth View from Google","[176,62,44,255]",8.0,37.199664,15.191689,Italy,Syracuse,"©2014 Cnes/Spot Image, Maxar Technologies",https://www.gstatic.com/prettyearth/assets/full/1515.jpg,https://www.gstatic.com/prettyearth/assets/preview/1515.jpg,"https://www.google.com/maps/@37.199664,15.191689,14z/data=!3m1!1e3","View Syracuse, Italy in Google Maps","https://earth.google.com/web/@37.199664,15.191689,0a,6202d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Syracuse, Italy in Google Earth",https://g.co/ev/1515,al-wahat-libya-6262,
1516,"Las Vegas, United States",las-vegas-united-states-1516,"Las Vegas, United States – Earth View from Google","[142,129,112,255]",34.0,36.081473,-115.137611,United States,Las Vegas,"©2014 Maxar Technologies, Southern Nevada Water Authority, U.S. Geological Survey",https://www.gstatic.com/prettyearth/assets/full/1516.jpg,https://www.gstatic.com/prettyearth/assets/preview/1516.jpg,"https://www.google.com/maps/@36.081473,-115.137611,17z/data=!3m1!1e3","View Las Vegas, United States in Google Maps","https://earth.google.com/web/@36.081473,-115.137611,630a,787d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Las Vegas, United States in Google Earth",https://g.co/ev/1516,kailua-kona-united-states-6138,
1517,"Las Vegas, United States",las-vegas-united-states-1517,"Las Vegas, United States – Earth View from Google","[160,127,94,255]",30.0,36.06877,-115.27173,United States,Las Vegas,"©2014 Maxar Technologies, Southern Nevada Water Authority, U.S. Geological Survey, USDA Farm Service Agency",https://www.gstatic.com/prettyearth/assets/full/1517.jpg,https://www.gstatic.com/prettyearth/assets/preview/1517.jpg,"https://www.google.com/maps/@36.06877,-115.27173,14z/data=!3m1!1e3","View Las Vegas, United States in Google Maps","https://earth.google.com/web/@36.06877,-115.27173,779a,6293d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Las Vegas, United States in Google Earth",https://g.co/ev/1517,tabas-iran-1962,
1518,"Las Vegas, United States",las-vegas-united-states-1518,"Las Vegas, United States – Earth View from Google","[156,132,98,255]",35.0,36.022551,-115.174785,United States,Las Vegas,"©2014 Maxar Technologies, Southern Nevada Water Authority, U.S. Geological Survey, USDA Farm Service Agency",https://www.gstatic.com/prettyearth/assets/full/1518.jpg,https://www.gstatic.com/prettyearth/assets/preview/1518.jpg,"https://www.google.com/maps/@36.022551,-115.174785,14z/data=!3m1!1e3","View Las Vegas, United States in Google Maps","https://earth.google.com/web/@36.022551,-115.174785,686a,6297d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Las Vegas, United States in Google Earth",https://g.co/ev/1518,kihei-united-states-6122,
1519,"Johnstown, United States",johnstown-united-states-1519,"Johnstown, United States – Earth View from Google","[127,127,127,255]",0.0,42.523827,-100.09162,United States,Johnstown,©2014 Maxar Technologies,https://www.gstatic.com/prettyearth/assets/full/1519.jpg,https://www.gstatic.com/prettyearth/assets/preview/1519.jpg,"https://www.google.com/maps/@42.523827,-100.09162,17z/data=!3m1!1e3","View Johnstown, United States in Google Maps","https://earth.google.com/web/@42.523827,-100.09162,806a,717d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Johnstown, United States in Google Earth",https://g.co/ev/1519,paita-province-peru-12584,
1521,"Cedar Valley, United States",cedar-valley-united-states-1521,"Cedar Valley, United States – Earth View from Google","[32,124,48,255]",130.0,40.447406,-112.229237,United States,Cedar Valley,"©2014 Maxar Technologies, State of Utah, USDA Farm Service Agency",https://www.gstatic.com/prettyearth/assets/full/1521.jpg,https://www.gstatic.com/prettyearth/assets/preview/1521.jpg,"https://www.google.com/maps/@40.447406,-112.229237,13z/data=!3m1!1e3","View Cedar Valley, United States in Google Maps","https://earth.google.com/web/@40.447406,-112.229237,2490a,11850d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Cedar Valley, United States in Google Earth",https://g.co/ev/1521,australia-1003,
1523,"Westbroek, The Netherlands",westbroek-the-netherlands-1523,"Westbroek, The Netherlands – Earth View from Google","[31,71,223,255]",228.0,52.171119,5.129424,The Netherlands,Westbroek,"©2014 Aerodata International Surveys, Maxar Technologies",https://www.gstatic.com/prettyearth/assets/full/1523.jpg,https://www.gstatic.com/prettyearth/assets/preview/1523.jpg,"https://www.google.com/maps/@52.171119,5.129424,18z/data=!3m1!1e3","View Westbroek, The Netherlands in Google Maps","https://earth.google.com/web/@52.171119,5.129424,-1a,298d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Westbroek, The Netherlands in Google Earth",https://g.co/ev/1523,tamarugal-chile-11663,
1525,"Westbroek, The Netherlands",westbroek-the-netherlands-1525,"Westbroek, The Netherlands – Earth View from Google","[100,118,52,255]",76.0,52.169372,5.12326,The Netherlands,Westbroek,"©2014 Aerodata International Surveys, Maxar Technologies",https://www.gstatic.com/prettyearth/assets/full/1525.jpg,https://www.gstatic.com/prettyearth/assets/preview/1525.jpg,"https://www.google.com/maps/@52.169372,5.12326,15z/data=!3m1!1e3","View Westbroek, The Netherlands in Google Maps","https://earth.google.com/web/@52.169372,5.12326,-1a,2388d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Westbroek, The Netherlands in Google Earth",https://g.co/ev/1525,ashoro-japan-1653,
1526,"Corpen Aike Department, Argentina",corpen-aike-department-argentina-1526,"Corpen Aike Department, Argentina – Earth View from Google","[4,156,148,255]",177.0,-50.06259,-68.454665,Argentina,Corpen Aike Department,"©2014 CNES / Astrium, Maxar Technologies",https://www.gstatic.com/prettyearth/assets/full/1526.jpg,https://www.gstatic.com/prettyearth/assets/preview/1526.jpg,"https://www.google.com/maps/@-50.06259,-68.454665,15z/data=!3m1!1e3","View Corpen Aike Department, Argentina in Google Maps","https://earth.google.com/web/@-50.06259,-68.454665,8a,2499d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Corpen Aike Department, Argentina in Google Earth",https://g.co/ev/1526,boulouparis-new-caledonia-1241,
1527,"Corpen Aike Department, Argentina",corpen-aike-department-argentina-1527,"Corpen Aike Department, Argentina – Earth View from Google","[57,114,132,255]",194.0,-50.063857,-68.451875,Argentina,Corpen Aike Department,"©2014 CNES / Astrium, Maxar Technologies",https://www.gstatic.com/prettyearth/assets/full/1527.jpg,https://www.gstatic.com/prettyearth/assets/preview/1527.jpg,"https://www.google.com/maps/@-50.063857,-68.451875,15z/data=!3m1!1e3","View Corpen Aike Department, Argentina in Google Maps","https://earth.google.com/web/@-50.063857,-68.451875,8a,2499d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Corpen Aike Department, Argentina in Google Earth",https://g.co/ev/1527,kayenta-united-states-13861,
1528,"Dugway, United States",dugway-united-states-1528,"Dugway, United States – Earth View from Google","[51,108,70,255]",140.0,40.763353,-112.639637,United States,Dugway,"©2014 Maxar Technologies, State of Utah, USDA Farm Service Agency",https://www.gstatic.com/prettyearth/assets/full/1528.jpg,https://www.gstatic.com/prettyearth/assets/preview/1528.jpg,"https://www.google.com/maps/@40.763353,-112.639637,16z/data=!3m1!1e3","View Dugway, United States in Google Maps","https://earth.google.com/web/@40.763353,-112.639637,1282a,1474d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Dugway, United States in Google Earth",https://g.co/ev/1528,namibia-13462,
1529,"Tooele County, United States",tooele-county-united-states-1529,"Tooele County, United States – Earth View from Google","[148,164,52,255]",69.0,40.765791,-112.608159,United States,Tooele County,"©2014 Maxar Technologies, State of Utah, USDA Farm Service Agency",https://www.gstatic.com/prettyearth/assets/full/1529.jpg,https://www.gstatic.com/prettyearth/assets/preview/1529.jpg,"https://www.google.com/maps/@40.765791,-112.608159,16z/data=!3m1!1e3","View Tooele County, United States in Google Maps","https://earth.google.com/web/@40.765791,-112.608159,1282a,1474d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Tooele County, United States in Google Earth",https://g.co/ev/1529,nouadhibou-mauritania-14067,
1530,"Faro District, Portugal",faro-district-portugal-1530,"Faro District, Portugal – Earth View from Google","[188,172,100,255]",49.0,37.210867,-7.471838,Portugal,Faro District,"©2014 Aerodata International Surveys, Maxar Technologies",https://www.gstatic.com/prettyearth/assets/full/1530.jpg,https://www.gstatic.com/prettyearth/assets/preview/1530.jpg,"https://www.google.com/maps/@37.210867,-7.471838,18z/data=!3m1!1e3","View Faro District, Portugal in Google Maps","https://earth.google.com/web/@37.210867,-7.471838,9a,388d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Faro District, Portugal in Google Earth",https://g.co/ev/1530,norfolk-united-states-1889,
1531,"Faro District, Portugal",faro-district-portugal-1531,"Faro District, Portugal – Earth View from Google","[204,183,141,255]",40.0,37.209038,-7.470084,Portugal,Faro District,©2014 Aerodata International Surveys,https://www.gstatic.com/prettyearth/assets/full/1531.jpg,https://www.gstatic.com/prettyearth/assets/preview/1531.jpg,"https://www.google.com/maps/@37.209038,-7.470084,18z/data=!3m1!1e3","View Faro District, Portugal in Google Maps","https://earth.google.com/web/@37.209038,-7.470084,20a,388d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Faro District, Portugal in Google Earth",https://g.co/ev/1531,fderik-mauritania-1955,
1534,"Ayamonte, Spain",ayamonte-spain-1534,"Ayamonte, Spain – Earth View from Google","[34,220,168,255]",163.0,37.214576,-7.349045,Spain,Ayamonte,"©2014 Aerodata International Surveys, Maxar Technologies",https://www.gstatic.com/prettyearth/assets/full/1534.jpg,https://www.gstatic.com/prettyearth/assets/preview/1534.jpg,"https://www.google.com/maps/@37.214576,-7.349045,17z/data=!3m1!1e3","View Ayamonte, Spain in Google Maps","https://earth.google.com/web/@37.214576,-7.349045,4a,775d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Ayamonte, Spain in Google Earth",https://g.co/ev/1534,djibouti-12922,
1537,"Castro Marim Municipality, Portugal",castro-marim-municipality-portugal-1537,"Castro Marim Municipality, Portugal – Earth View from Google","[196,161,122,255]",32.0,37.205335,-7.442456,Portugal,Castro Marim Municipality,©2014 Aerodata International Surveys,https://www.gstatic.com/prettyearth/assets/full/1537.jpg,https://www.gstatic.com/prettyearth/assets/preview/1537.jpg,"https://www.google.com/maps/@37.205335,-7.442456,18z/data=!3m1!1e3","View Castro Marim Municipality, Portugal in Google Maps","https://earth.google.com/web/@37.205335,-7.442456,10a,388d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Castro Marim Municipality, Portugal in Google Earth",https://g.co/ev/1537,los-vidrios-mexico-2045,
1538,"Aznalcóllar, Spain",aznalcollar-spain-1538,"Aznalcóllar, Spain – Earth View from Google","[82,172,116,255]",143.0,37.57945,-6.300412,Spain,Aznalcóllar,"©2014 Maxar Technologies, IGP/DGRF, Instituto de Cartografía de Andalucía",https://www.gstatic.com/prettyearth/assets/full/1538.jpg,https://www.gstatic.com/prettyearth/assets/preview/1538.jpg,"https://www.google.com/maps/@37.57945,-6.300412,16z/data=!3m1!1e3","View Aznalcóllar, Spain in Google Maps","https://earth.google.com/web/@37.57945,-6.300412,201a,1543d,30y,270h,30t,0r/data=KAI?utm_source=referral&utm_campaign=earthview&utm_term=gallery","View Aznalcóllar, Spain in Google Earth",https://g.co/ev/1538,la-paz-mexico-14324,
